schemaVersion,recordType,source.name,source.url,collectedAt,content.productName,content.startupName,content.pricingModel,content.extractedBy,content.startupNameRaw
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/ganttpro,2026-08-27T12:48:57Z,GanttPRO,GanttPRO,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/sierra,2026-08-27T12:48:57Z,Sierra,Sierra,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/hourone,2026-08-27T12:48:57Z,Hour One,Hour One,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/salescred-pro,2026-08-27T12:48:58Z,SalesCred PRO,SalesCred PRO,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/document-crunch,2026-08-27T12:48:58Z,Document Crunch,Document Crunch,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/alethea,2026-08-27T12:48:58Z,Alethea,Alethea,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/geminigen-ai,2026-08-27T12:48:59Z,GeminiGen AI,GeminiGen AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/memegen-ai,2026-08-27T12:48:59Z,MemeGen AI,MemeGen AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/notch,2026-08-27T12:48:59Z,Notch,Notch,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/granola,2026-08-27T12:48:59Z,Granola,Granola,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/rytr,2026-08-27T12:48:59Z,Rytr,Rytr,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/pixmaker-ai,2026-08-27T12:49:00Z,PixMaker AI,PixMaker AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/chaton,2026-08-27T12:49:00Z,ChatOn,ChatOn,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/adept,2026-08-27T12:49:00Z,Adept,Adept,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/overallgpt,2026-08-27T12:49:01Z,OverallGPT,OverallGPT,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/rev,2026-08-27T12:49:01Z,Rev,Rev,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/brightedge,2026-08-27T12:49:01Z,BrightEdge,BrightEdge,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/feedeo,2026-08-27T12:49:02Z,Feedeo,Feedeo,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/arcwise-ai,2026-08-27T12:49:02Z,Arcwise,Arcwise,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/cimphony,2026-08-27T12:49:02Z,Cimphony,Cimphony,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/cheatgpt,2026-08-27T12:49:02Z,CheatGPT,CheatGPT,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/mixaudio,2026-08-27T12:49:02Z,MixAudio,MixAudio,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/magify-design,2026-08-27T12:49:03Z,magify.design,magify.design,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/klap,2026-08-27T12:49:03Z,Klap,Klap,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/univerbal,2026-08-27T12:49:04Z,Univerbal,Univerbal,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/superdial,2026-08-27T12:49:05Z,SuperDial,SuperDial,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/architectgpt,2026-08-27T12:49:05Z,ArchitectGPT,ArchitectGPT,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/ninja-ai,2026-08-27T12:49:05Z,Ninja AI,Ninja AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/vid-ai,2026-08-27T12:49:06Z,Vid.AI,Vid.AI,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/perfectgift,2026-08-27T12:49:06Z,PerfectGift,PerfectGift,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/liveperson,2026-08-27T12:49:06Z,LivePerson,LivePerson,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/openart,2026-08-27T12:49:06Z,OpenArt,OpenArt,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/davinci-ai,2026-08-27T12:49:07Z,DaVinci AI,DaVinci AI,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/natix-network,2026-08-27T12:49:07Z,Natix Network,Natix Network,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/gifts-ai,2026-08-27T12:49:08Z,GIFTS AI,GIFTS AI,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/crafterq-ai,2026-08-27T12:49:07Z,CrafterQ AI,CrafterQ AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/angel-ai-company,2026-08-27T12:49:07Z,Angel AI Company,Angel AI Company,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/stockimg-ai,2026-08-27T12:49:07Z,Stockimg AI,Stockimg AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/editapp-ai,2026-08-27T12:49:08Z,EditApp AI,EditApp AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/hostcomm-ai-agent,2026-08-27T12:49:08Z,Hostcomm AI Agent,Hostcomm AI Agent,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/yoodli-ai,2026-08-27T12:49:08Z,Yoodli AI,Yoodli AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/aiml-api,2026-08-27T12:49:09Z,AI/ML API,AI/ML API,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/assemblyai,2026-08-27T12:49:11Z,AssemblyAI,AssemblyAI,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/spira-ai,2026-08-27T12:49:09Z,Spira AI,Spira AI,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/smartlyq,2026-08-27T12:49:09Z,SmartlyQ,SmartlyQ,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/woebot-health,2026-08-27T12:49:10Z,Woebot Health,Woebot Health,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/blend-ai,2026-08-27T12:49:10Z,Blend AI,Blend AI,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/tinyfish,2026-08-27T12:49:10Z,TinyFish,TinyFish,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/bigshort,2026-08-27T12:49:10Z,BigShort,BigShort,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/copilot,2026-08-27T12:49:11Z,GitHub Copilot,GitHub Copilot,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/praktika-ai,2026-08-27T12:49:11Z,Praktika,Praktika,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/summify,2026-08-27T12:49:12Z,Summify,Summify,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/blackore,2026-08-27T12:49:12Z,BlackOre,BlackOre,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/chatbeat,2026-08-27T12:49:12Z,chatbeat,chatbeat,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/top-vs-best,2026-08-27T12:49:13Z,Top VS Best,Top VS Best,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/wokelo,2026-08-27T12:49:12Z,Wokelo,Wokelo,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/zylon,2026-08-27T12:49:12Z,Zylon,Zylon,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/photomath,2026-08-27T12:49:13Z,Photomath,Photomath,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/visionstory,2026-08-27T12:49:13Z,VisionStory,VisionStory,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/ai-invitation-generator,2026-08-27T12:49:13Z,AI Invitation Generator,AI Invitation Generator,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/backlinkgpt,2026-08-27T12:49:14Z,BacklinkGPT,BacklinkGPT,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/n8n,2026-08-27T12:49:15Z,n8n,n8n,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/nimbalyst,2026-08-27T12:49:14Z,Nimbalyst,Nimbalyst,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/harvey,2026-08-27T12:49:14Z,Harvey,Harvey,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/ai2image,2026-08-27T12:49:15Z,AI2image,AI2image,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/powerdirector,2026-08-27T12:49:15Z,PowerDirector,PowerDirector,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/social-catfish,2026-08-27T12:49:15Z,Social Catfish,Social Catfish,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/generor,2026-08-27T12:49:16Z,Generor,Generor,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/caspa-ai,2026-08-27T12:49:16Z,Caspa AI,Caspa AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/clipchamp,2026-08-27T12:49:18Z,Clipchamp,Clipchamp,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/captions,2026-08-27T12:49:16Z,Captions,Captions,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/paraphraser-io,2026-08-27T12:49:17Z,Paraphraser.io,Paraphraser.io,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/gptzero,2026-08-27T12:49:17Z,GPTZero,GPTZero,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/postwizard-ai,2026-08-27T12:49:16Z,PostWizard AI,PostWizard AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/asana,2026-08-27T12:49:17Z,Asana,Asana,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/pexo,2026-08-27T12:49:17Z,Pexo,Pexo,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/consensus,2026-08-27T12:49:18Z,Consensus,Consensus,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/karavideo,2026-08-27T12:49:18Z,KaraVideo,KaraVideo,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/suggest-gift,2026-08-27T12:49:18Z,Suggest Gift,Suggest Gift,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/slideteam-ai-presentation-generator,2026-08-27T12:49:18Z,SlideTeam AI Presentation Generator,SlideTeam AI Presentation Generator,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/befreed,2026-08-27T12:49:19Z,BeFreed,BeFreed,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/clickup,2026-08-27T12:49:19Z,ClickUp,ClickUp,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/solda-ai,2026-08-27T12:49:21Z,Solda AI,Solda AI,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/sferal,2026-08-27T12:49:19Z,Sferal,Sferal,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/magnific-ai-video-generator,2026-08-27T12:49:19Z,Magnific AI Video Generator,Magnific AI Video Generator,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/fiddl-art,2026-08-27T12:49:20Z,Fiddl.art,Fiddl.art,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/parliant-ai,2026-08-27T12:49:21Z,Parliant.AI,Parliant.AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/desksense,2026-08-27T12:49:20Z,DeskSense,DeskSense,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/real-time-design-collov,2026-08-27T12:49:20Z,Real-Time Design By Collov,Real-Time Design By Collov,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/gptforwork,2026-08-27T12:49:21Z,GPTforWork,GPTforWork,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/atomic-bot,2026-08-27T12:49:21Z,Atomic Bot,Atomic Bot,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/replit,2026-08-27T12:49:21Z,Replit,Replit,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/soundraw,2026-08-27T12:49:22Z,Soundraw,Soundraw,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/tely-ai,2026-08-27T12:49:22Z,Tely AI,Tely AI,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/socialbee,2026-08-27T12:49:22Z,SocialBee,SocialBee,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/magnific-ai-image-generator,2026-08-27T12:49:24Z,Magnific AI Image Generator,Magnific AI Image Generator,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/vibescan,2026-08-27T12:49:23Z,VibeScan,VibeScan,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/ai-image-to-caption-generator,2026-08-27T12:49:23Z,AI Image to Caption Generator,AI Image to Caption Generator,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/hypergro,2026-08-27T12:49:23Z,Hypergro,Hypergro,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/imagecolorizer,2026-08-27T12:49:24Z,Imagecolorizer,Imagecolorizer,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/zendesk,2026-08-27T12:49:24Z,Zendesk,Zendesk,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/synthesys-x,2026-08-27T12:49:26Z,Synthesys,Synthesys,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/gymbuddy-ai,2026-08-27T12:49:25Z,GymBuddy AI,GymBuddy AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/moonhub,2026-08-27T12:49:25Z,Moonhub,Moonhub,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/humata-ai,2026-08-27T12:49:25Z,Humata AI,Humata AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/paintshoppro,2026-08-27T12:49:25Z,PaintShop Pro,PaintShop Pro,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/videotoblog,2026-08-27T12:49:25Z,Video to Blog,Video to Blog,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/mirai,2026-08-27T12:49:26Z,Mirai,Mirai,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/webbotify,2026-08-27T12:49:26Z,Webbotify,Webbotify,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/terrakotta,2026-08-27T12:49:27Z,Terrakotta,Terrakotta,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/agentverse,2026-08-27T12:49:26Z,AgentVerse,AgentVerse,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/dall-e-3,2026-08-27T12:49:27Z,DALL·E 3,DALL·E 3,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/unifab-video-enhancer,2026-08-27T12:49:27Z,UniFab Video Enhancer,UniFab Video Enhancer,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/abby,2026-08-27T12:49:27Z,Abby,Abby,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/virtual-staging-ai,2026-08-27T12:49:27Z,Virtual Staging AI,Virtual Staging AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/diffusionbee,2026-08-27T12:49:28Z,DiffusionBee,DiffusionBee,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/viralmoment,2026-08-27T12:49:29Z,ViralMoment,ViralMoment,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/werd,2026-08-27T12:49:28Z,Werd,Werd,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/semrush-content-toolkit,2026-08-27T12:49:28Z,Semrush Content Toolkit,Semrush Content Toolkit,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/easygen,2026-08-27T12:49:29Z,EasyGen,EasyGen,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/getfreed,2026-08-27T12:49:29Z,GetFreed,GetFreed,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/browse-ai,2026-08-27T12:49:29Z,Browse AI,Browse AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/perplexity-ai,2026-08-27T12:49:30Z,Perplexity,Perplexity AI,FREEMIUM,heuristic,Perplexity
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/site123,2026-08-27T12:49:31Z,SITE123,SITE123,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/lindyai,2026-08-27T12:49:33Z,Lindy AI,Lindy AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/hubspot-aeo-sensor,2026-08-27T12:49:31Z,HubSpot AEO Sensor,HubSpot AEO Sensor,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/osum,2026-08-27T12:49:31Z,Osum,Osum,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/meshy,2026-08-27T12:49:32Z,Meshy,Meshy,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/moonbeam,2026-08-27T12:49:32Z,Moonbeam,Moonbeam,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/amazon-q-developer,2026-08-27T12:49:32Z,Amazon Q Developer,Amazon Q Developer,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/tailor-brands,2026-08-27T12:49:32Z,Tailor Brands,Tailor Brands,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/momentic,2026-08-27T12:49:32Z,Momentic,Momentic,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/zencall-ai,2026-08-27T12:49:33Z,ZenCall.ai,ZenCall.ai,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/quadratic,2026-08-27T12:49:33Z,Quadratic,Quadratic,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/vondy-ai,2026-08-27T12:49:35Z,Vondy AI,Vondy AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/airbrush-ai-headshots,2026-08-27T12:49:33Z,AirBrush AI Headshots,AirBrush AI Headshots,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/ada,2026-08-27T12:49:34Z,Ada,Ada,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/upwin,2026-08-27T12:49:34Z,UpWin,UpWin,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/summarize-tech,2026-08-27T12:49:34Z,Summarize Tech,Summarize Tech,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/kiloclaw,2026-08-27T12:49:34Z,KiloClaw,KiloClaw,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/accio-sourcing,2026-08-27T12:49:35Z,Accio,Accio,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/daloopa,2026-08-27T12:49:35Z,Daloopa,Daloopa,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/softr,2026-08-27T12:49:35Z,Softr,Softr,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/faceswap-ai,2026-08-27T12:49:37Z,FaceSwap AI,FaceSwap AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/gift-ideas-ai,2026-08-27T12:49:36Z,Gift Ideas AI,Gift Ideas AI,FREE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/buffer,2026-08-27T12:49:36Z,Buffer,Buffer,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/pabbly-connect,2026-08-27T12:49:37Z,Pabbly Connect,Pabbly Connect,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/windsurf,2026-08-27T12:49:37Z,Windsurf,Codeium,FREEMIUM,heuristic,Windsurf
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/uncensored-com,2026-08-27T12:49:38Z,Uncensored.com,Uncensored.com,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/anon,2026-08-27T12:49:39Z,Anon,Anon,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/travel-plan-ai,2026-08-27T12:49:38Z,Travel Plan AI,Travel Plan AI,PAID,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/the-new-black,2026-08-27T12:49:38Z,The New Black,The New Black,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/copyai,2026-08-27T12:49:38Z,Copy.ai,Copy.ai,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/bible-ai,2026-08-27T12:49:39Z,Bible AI,Bible AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/appypie,2026-08-27T12:49:39Z,Appypie,Appypie,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/algolia,2026-08-27T12:49:39Z,Algolia,Algolia,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/adobaro,2026-08-27T12:49:39Z,adobaRo,adobaRo,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/smodin,2026-08-27T12:49:40Z,Smodin,Smodin,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/helium-10,2026-08-27T12:49:40Z,Helium 10,Helium 10,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/spoke,2026-08-27T12:49:40Z,Spoke.ai,Spoke.ai,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/wix-adi,2026-08-27T12:49:40Z,Wix ADI,Wix ADI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/pixite,2026-08-27T12:49:43Z,Pixite,Pixite,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/cheat-layer,2026-08-27T12:49:41Z,Cheat Layer,Cheat Layer,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/blueshift,2026-08-27T12:49:41Z,Blueshift,Blueshift,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/lex-machina,2026-08-27T12:49:41Z,Lex Machina,Lex Machina,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/langdock,2026-08-27T12:49:42Z,Langdock,Langdock,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/cogna,2026-08-27T12:49:42Z,Cogna,Cogna,ENTERPRISE,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/viggle,2026-08-27T12:49:42Z,Viggle AI,Viggle AI,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/civitai,2026-08-27T12:49:42Z,Civitai,Civitai,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/aros,2026-08-27T12:49:43Z,AROS,AROS,FREEMIUM,heuristic,
1.0,PRODUCT,Futurepedia,https://www.futurepedia.io/tool/receiptorai,2026-08-27T12:49:43Z,Receiptor AI,Receiptor AI,FREEMIUM,heuristic,
